groupId,artifactId,mcrTags
oauth.signpost,signpost-commonshttp4,"authentication,oauth"
org.apache.jclouds,jclouds-all,"apache,cloud"
io.quarkus,quarkus-scheduler-deployment,"deployment,scheduling,io"
openerp,openerp-java-report-helper,report
com.github.waffle,waffle-jna-jakarta,"github,native"
org.eclipse.jetty,infinispan-embedded-query,"embedded,server,eclipse,query,webserver,cache,jetty"
org.lightcouch,lightcouch,"couchdb,client"
org.eclipse.jkube,jkube-kit-common-maven,"eclipse,build,build-system,maven"
org.apereo.cas,cas-server-core-services-authentication,"server,service,authentication"
com.sun.xml.wss,xws-security,"security,xml"
com.netflix.archaius,archaius-core,config
org.dashbuilder,dashbuilder-dataset-client,"client,dataset"
com.github.waffle,waffle-spring-boot-starter2,"github,spring,starter"
software.amazon.awssdk,redshift,"aws,amazon,redshift"
org.jboss.ws.cxf,jbossws-cxf-factories,"factory,jboss"
org.openhab.core.bundles,org.openhab.core.auth.oauth2client,"bundle,authentication,client,oauth"
io.syndesis.integration,integration-component-proxy,"integration,proxy,io"
org.elasticsearch,elasticsearch-hadoop,"elasticsearch,elastic,search,hadoop"
org.wso2.carbon.mediation,org.wso2.carbon.task.services,service
io.fabric8,knative-client,"client,io"
org.wso2.carbon.analytics,org.wso2.carbon.analytics.dataservice.core,analytics
org.bytedeco,tensorflow-lite,"tensorflow,machine-learning"
org.openhab.binding,org.openhab.binding.tivo,"plugin,binding,eclipse"
com.github.hanleyt,jersey-junit,"github,junit,testing,webservice"
io.netty,netty-handler-proxy,"network,socket,netty,proxy,io"
com.github.mwiede,jsch,"github,ssh,network"
io.thorntail,maven-utils,"build,build-system,maven,io"
org.eclipse.vorto,repository-web,"repository,eclipse,web"
io.thorntail,cdi-config,"config,io"
org.eclipse.hono,hono-client-registry-amqp,"registry,queue,amqp,eclipse,client"
org.eclipse.vorto,hono-java,eclipse
com.amihaiemil.web,docker-java-api,"web,docker,api"
org.aoju,bus-cron,cron
io.seata,seata-discovery-sofa,"io,discovery"
io.joynr.java.messaging.websocket,joynr-websocket-server,"server,messaging,websocket,io"
org.flowable,flowable-spring-boot-autoconfigure,"spring,config"
com.sun.jersey.jersey-test-framework,jersey-test-framework-grizzly2,"framework,testing,webservice"
io.thorntail,webservices,"io,webservice"
com.yahoo.vespa,application-model,model
org.sonatype.nexus.plugins,nexus-ssl-plugin,"plugin,ssl"
org.apache.hbase.thirdparty,hbase-shaded-jersey,"database,hadoop,apache,webservice,hbase"
org.graphfoundation.ongdb,ongdb-causal-clustering,cluster
com.sun.mail,smtp,"smtp,mail"
org.apache.knox,knox-token-management-ui,"ui,apache,token,management"
com.netflix.governator,governator,classpath
org.glassfish.jersey.test-framework.providers,jersey-test-framework-provider-netty,"network,socket,provider,framework,testing,netty,webservice"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-en-wsj-0-18-left3words-distsim,model
io.swagger.core.v3,swagger-annotations-jakarta,"annotations,io,swagger,api"
org.forgerock.ce.commons,json-resource,"json,resource"
com.sun.web.ui,cc_ko,"web,ui"
org.apache.shardingsphere,shardingsphere-sql-parser-sqlserver,"sql,parser,apache"
org.microshed,microshed-testing-liberty,testing
org.apache.ant,ant,"apache,ant,build,tools"
org.apache.openwebbeans,openwebbeans-se,apache
io.jenkins.blueocean.rest.annotation,capability-annotation,"rest,annotations,jenkins,io"
org.mule.services,mule-service-http,"service,http"
org.eclipse.hono,hono-adapter-base,eclipse
com.sebastian-daschner,jaxrs-analyzer,"analyzer,rest,jaxrs"
org.apache.oltu.oauth2,org.apache.oltu.oauth2.test-utils,"testing,authentication,apache,oauth"
tech.tablesaw,tablesaw-json,json
org.apache.tomcat,juli,"apache,webserver,server,tomcat"
io.fabric8,spring-cloud-kubernetes-archaius,"kubernetes,spring,cloud,io"
org.apache.dolphinscheduler,dolphinscheduler-datasource-db2,"data,apache,datasource"
org.apache.camel.quarkus,camel-quarkus-tika,"apache,camel"
org.aksw.r2rml,r2rml-jena-sql-transforms,sql
io.apiman,apiman-common-net,"io,api"
org.eclipse.ditto,ditto-gateway-service,"eclipse,service,gateway"
org.kie,kie-util-xml,xml
io.camunda,spring-zeebe-starter,"spring,io,starter"
org.primefaces.extensions,resources-codemirror,"resource,extension"
org.apache.aries.jmx,org.apache.aries.jmx.core.whiteboard,"jmx,apache"
org.eclipse.vorto,org.eclipse.vorto.editor.mapping,"plugin,eclipse,mapping,editor"
org.kie.kogito,kogito-addons-quarkus-events-decisions,event
org.schemarepo,schema-repo-avro,"repository,serialization,avro,schema,protocol"
io.quarkus,quarkus-resteasy-reactive-jsonb,"reactive,io"
it.cnr.isti.hpc,json-wikipedia,"json,wikipedia"
org.apache.cayenne,cayenne-dbcp2,apache
com.google.inject.extensions,guice-persist,"google,dependency-injection,extension"
org.jetlinks,rule-engine-support,"support,engine"
com.ruoyi,ruoyi-system,system
org.jboss.windup.decompiler,decompiler-fernflower,jboss
io.helidon.jersey,helidon-jersey-common,"webservice,io"
org.wso2.is,org.wso2.carbon.identity.test.integration.service.stubs,"integration,service,testing,identity,stub"
io.jenkins.blueocean,blueocean-jira,"jenkins,io"
org.webjars.bower,jquery-validation,"assets,web,jquery,validation"
com.github.docker-java,docker-java,"github,container,docker,client"
com.github.qiujiayu,autoload-cache-core,"github,cache"
com.sun.web.ui,cc_fr,"web,ui"
org.nuxeo.ecm.platform,nuxeo-platform-userworkspace-types,platform
io.kubernetes,client-java-cert-manager-models,"kubernetes,model,manager,client,io"
jboss,jboss-remoting,"jboss,remote"
org.nuxeo.ecm.media.publishing,nuxeo-media-publishing-youtube-jsf,jsf
io.joyrpc,joyrpc-serialization-jackson,"serialization,io"
org.webjars,bootstrap-glyphicons,"assets,web,bootstrap"
org.flowable,flowable-batch-service-api,"service,batch,api"
io.joynr.java,javaapi,io
software.amazon.awssdk,elasticbeanstalk,"aws,amazon"
com.fasterxml.jackson.jaxrs,jackson-jaxrs-smile-provider,"provider,json,rest,jaxrs"
org.glassfish.fighterfish,osgi-javaee-base,"javaee,osgi"
org.apache.jclouds.provider,rackspace-clouddns-uk,"dns,provider,cloud,apache"
com.amazonaws,aws-java-sdk-serverlessapplicationrepository,"aws,amazon,sdk"
org.osgi.enroute.examples.microservice,rest-service,"rest,service,example,microservices,osgi"
org.apache.pinot,pinot-segment-writer-file-based,"writer,apache"
com.facebook.presto,presto-parser,"parser,facebook"
org.springframework.data,spring-data-geode-test,"data,spring,testing"
org.apache.hive,hive-it-unit,"hadoop,apache"
org.eclipse.ditto,ditto-internal-models-acks,"model,eclipse"
org.apache.jclouds.provider,rackspace-clouddns-us,"dns,provider,cloud,apache"
io.restx,restx-i18n-admin,"i18n,admin,io"
net.revelc.code.formatter,xml-formatter,xml
org.activiti,activiti-image-generator,"generator,image,bpm"
com.github.TommyLemon,unitauto-jar,github
org.apache.camel.quarkus,camel-quarkus-chatscript,"apache,camel"
org.sonatype.nexus,nexus-httpclient,http
org.nutz,nutzboot-starter-servicecomb,starter
org.forgerock.ce.openam,openam-configurator-tool,config
org.openhab.addons.bundles,org.openhab.binding.tankerkoenig,"binding,bundle"
org.apache.jena,jena-querybuilder,apache
com.github.liuyueyi.media,image-plugin,"plugin,github,image"
org.opensaml,opensaml-xacml-saml-api,api
org.apache.camel,camel-hazelcast,"hazelcast,apache,camel"
org.geotools,gt-brewer,geo
cascading,cascading-platform,platform
org.hbase,asynchbase,"hbase,database,client"
de.tudarmstadt.ukp.inception.app,inception-ui-agreement,ui
org.xwiki.platform,xwiki-platform-store-serialization,"serialization,platform"
org.openhab.addons.bundles,org.openhab.binding.astro,"binding,bundle"
org.jboss.arquillian.container,arquillian-container-test-api,"container,testing,jboss,api"
org.apache.activemq,activeio-core,"jms,queue,apache,io"
de.gsi.chart,chartfx-chart,"visualization,chart"
io.apiman,apiman-common-logging-core,"logging,io,api"
org.apache.rya,rya.test.mongo,"testing,apache,mongodb"
org.springframework,spring-jcl,"logging,bridge,spring"
org.apache.directory.server,apacheds-core-entry,"server,apache,directory"
com.github.jwpttcg66,game-expression,"github,gaming,expression"
com.erudika,para-server,server
fr.pilato.elasticsearch.crawler,fscrawler-settings,"elasticsearch,elastic,crawler,search"
net.wuerl.kotlin,assertj-core-kotlin,kotlin
org.teavm,teavm-metaprogramming-api,api
org.jbpm,jbpm-event-emitters-kafka,"streaming,event,bpm,kafka"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.lingpipe-model-ner-en-bio-genia,model
com.facebook.nifty,nifty-client,"facebook,client"
org.openhab.addons.bundles,org.openhab.binding.ftpupload,"binding,bundle"
org.jenkins-ci.plugins,dashboard-view,"plugin,dashboard,jenkins,view"
io.quarkus,quarkus-smallrye-opentracing,"io,tracing"
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.Plugin.FormatCsv,"plugin,server"
org.apache.karaf.shell,org.apache.karaf.shell.core,"shell,apache,osgi"
com.typesafe.akka,akka-stream-kafka_2.12,"actor,streaming,akka,kafka,distributed,concurrency,typesafe"
com.blazebit,blaze-persistence-integration-jaxrs,"persistence,integration,rest,jaxrs"
org.atmosphere.jboss.as,jboss-as-websockets,"websocket,jboss"
org.eclipse.kapua,kapua-sso,eclipse
org.pentaho.reporting.designer,ext-toc,reporting
de.adorsys.psd2,aspsp-profile-lib,library
org.jline,jline-terminal,command-line
software.amazon.awssdk,sagemakerfeaturestoreruntime,"aws,amazon"
org.apache.camel.quarkus,camel-quarkus-xml-jaxb-deployment,"binding,deployment,apache,xml,camel"
us.springett,cpe-parser,parser
org.eclipse.kapua,kapua-security-authorization-api,"security,eclipse,authorization,api"
org.springframework.boot,spring-boot-starter-mail,"spring,mail,starter"
io.aeron,aeron-all,io
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.MQTT,"server,mqtt"
org.nutz,nutzboot-starter-elasticsearch,"elasticsearch,elastic,starter,search"
org.apache.uima,uimaj-json,"json,apache"
org.jboss.windup,tattletale-eap7,jboss
com.amazonaws,aws-java-sdk-mechanicalturkrequester,"aws,amazon,sdk"
org.keycloak,keycloak-saml-jetty94-adapter,"server,webserver,jetty"
org.wildfly.swarm,config-api-runtime,"config,api,runtime"
com.cloudinary,cloudinary-http44,http
com.sun.web.ui,cc_de,"web,ui"
org.testingisdocumenting.webtau,webtau-browser,browser
org.mongodb,bson,"mongodb,database,bson"
org.wso2.carbon.identity.application.authz.xacml,org.wso2.carbon.identity.application.authz.xacml.server.feature,"server,identity"
io.sentry,sentry-spring,"io,spring"
org.apache.camel,camel-debezium-postgres,"database,postgresql,apache,camel"
org.pentaho.reporting.designer,datasource-editor-external,"data,reporting,editor,datasource"
org.apache.kylin,kylin-core-storage,"apache,storage"
com.cloudinary,cloudinary-http42,http
com.oracle.oci.sdk,oci-java-sdk-budget,sdk
org.openhab.addons.bundles,org.openhab.binding.souliss,"binding,bundle"
com.amazonaws,aws-java-sdk-elasticache,"aws,amazon,sdk,cache,client"
org.apache.camel,camel-headersmap,"apache,camel"
org.springframework.cloud,spring-cloud-task-core,"spring,cloud"
com.navercorp.pinpoint,pinpoint-jetty-plugin,"plugin,server,webserver,jetty"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-coref-en-default,model
org.apache.crunch,crunch-spark,"spark,apache"
org.flowable,flowable-simple-workflow,workflow
org.odpi.egeria,asset-owner-spring,spring
com.android.tools.build,apksig,"tools,build,android"
org.pitest,pitest-aggregator,aggregation
javax.media.jai,com.springsource.javax.media.jai.codec,"standard,spring,javax,codec,specs"
com.github.sisyphsu,dateparser,github
org.eclipse.rdf4j,rdf4j-queryresultio-testsuite,"rdf,eclipse"
com.sun.web.ui,cc_es,"web,ui"
org.apache.edgent.java7,edgent-connectors-websocket-misc,"websocket,apache,connector"
org.springframework.cloud,spring-cloud-starter-function-web,"spring,web,cloud,starter"
com.artipie,maven-adapter,"build,build-system,maven"
io.tehuti,tehuti,"monitoring,management,metrics,io,performance"
org.dashbuilder,dashbuilder-navigation-api,api
com.github.zhkl0228,jna_silicon,"github,native"
com.github.broadinstitute,picard,github
org.eclipse.microprofile.health,microprofile-health-api,"eclipse,api"
io.cdap.cdap,cdap-data-pipeline3_2.12,"data,pipeline,io"
io.vertx,vertx-web-proxy,"web,vertx,proxy,io"
com.facebook.presto.hive,hive-apache,"facebook,apache"
io.servicetalk,servicetalk-grpc-netty,"network,grpc,socket,netty,io,rpc,protocol"
org.apache.camel.quarkus,camel-quarkus-spring-rabbitmq,"rabbitmq,queue,amqp,spring,apache,camel"
io.micrometer,micrometer-registry-datadog,"registry,io"
org.apache.maven.doxia,doxia-module-xhtml,"module,build,build-system,maven,apache"
aopalliance,aopalliance,"aop,aspect"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-es-perceptron-universal,model
io.quarkus,quarkus-oidc-client-deployment,"deployment,client,io"
io.gravitee.apim.gateway,gravitee-apim-gateway-http,"gateway,io,http"
io.protostuff,protostuff-collectionschema,io
org.apache.flink,flink-s3-fs-base,"aws,s3,apache"
com.ibm.ws.componenttest,infra.buildtasks-core,ibm
org.elasticsearch.client,elasticsearch-rest-high-level-client,"rest,elasticsearch,elastic,client,search"
org.apache.storm,storm-mqtt,"mqtt,apache"
de.adorsys.psd2,event-service-xs2a-api,"event,service,api"
org.sakaiproject.polls,polls-api,api
org.kie.kogito,monitoring-elastic-springboot-addon,"monitoring,elastic"
fr.opensagres.xdocreport,fr.opensagres.xdocreport.remoting.reporting,"reporting,remote"
org.cyclopsgroup,jcli,"cli,parser"
org.htrace,htrace-core,"distributed,tracing"
software.amazon.awssdk,acm,"aws,amazon"
io.jaegertracing,jaeger-core,"distributed,io,tracing"
org.zeromq,curve25519-java,"socket,queue,zeromq"
com.amazonaws,aws-java-sdk-discovery,"aws,amazon,sdk,discovery"
io.apiman,apiman-manager-ui-war,"application,web,webapp,ui,manager,io,api"
software.amazon.ion,ion-java,"amazon,serialization"
org.pentaho.di.plugins,kettle-hl7-plugin-core,plugin
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-wsj-factored,"model,parser"
vip.mate,mate-starter-mybatis,"persistence,starter"
org.joyqueue,joyqueue-broker-mqtt,"mqtt,broker"
org.apache.neethi,neethi,apache
org.glassfish.tyrus,tyrus-container-glassfish-ejb,"ejb,container"
net.sourceforge.htmlunit,htmlunit,"testing,htmlunit,web"
mx4j,mx4j,"jmx,management"
net.htmlparser.jericho,jericho-html,"parser,html"
org.apache.camel.quarkus,camel-quarkus-mybatis,"persistence,apache,camel"
com.github.ptgoetz,storm-hbase,"database,github,hbase"
org.nuxeo.ecm.platform,nuxeo-platform-3d-jsf,"jsf,platform"
org.apache.hadoop,hadoop-cloud-storage,"cloud,hadoop,apache,storage"
org.odpi.egeria,tex-view-api,"api,view"
org.sonatype.nexus,nexus-mime,mime
org.wildfly.core,wildfly-jar-runtime,runtime
com.thinkbiganalytics.kylo.plugins,kylo-spark-livy-server,"plugin,server,spark"
org.apache.camel.quarkus,camel-quarkus-yaml-dsl-deployment,"yaml,deployment,apache,dsl,camel"
org.opensaml,opensaml-security-api,"security,api"
com.sun.web.ui,cc_zh,"web,ui"
com.oracle.oci.sdk,oci-java-sdk-streaming,"streaming,sdk"
org.apache.inlong,sort-common,apache
com.ibm.watson,ibm-watson,ibm
io.quarkus,quarkus-logging-json,"logging,json,io"
com.amazonaws,aws-xray-recorder-sdk-aws-sdk-v2-instrumentor,"aws,amazon,sdk,tracing"
com.twitter,carbonite,"twitter,clojure"
io.gravitee.apim.gateway.security,gravitee-apim-gateway-security-oauth2,"security,gateway,authentication,io,oauth"
org.apache.rocketmq,rocketmq-test,"queue,testing,apache"
org.glassfish.main.web,web-cli,"web,command-line"
org.gradoop,gradoop-data-integration,"integration,data"
org.webjars.bower,github-com-ccakes-jquery-typing,"github,assets,web,jquery"
com.googlecode.playn,playn-android,android
org.apache.ws.commons.axiom,axiom-api,"apache,api"
org.apache.nifi,nifi-toolkit-zookeeper-migrator,"tools,apache,zookeeper,toolkit,migration"
org.jboss.arquillian.core,arquillian-core-impl-base,jboss
org.geoserver,gs-platform,"geo,platform"
org.apache.apex,malhar-library,"apache,library"
org.apache.isis.subdomains,isis-subdomains-freemarker-applib,"apache,template"
org.xwiki.platform,xwiki-platform-rendering-macro-rss,"macro,render,platform,rss"
org.pentaho.di,importer-utility,import
com.twitter,util-jvm_2.10,twitter
org.apache.camel.quarkus,camel-quarkus-box,"apache,camel"
org.seleniumhq.selenium,selenium-java,"selenium,testing,web"
de.ruedigermoeller,kontraktor-web,web
io.grpc,grpc-okhttp,"grpc,io,http,rpc,protocol"
org.apache.maven.surefire,surefire-junit47,"junit,build,build-system,testing,maven,apache"
org.aksw.sparqlify,sparqlify-jpa,"persistence,jpa"
org.apache.geronimo.specs,geronimo-stax-api_1.0_spec,"streaming,apache,xml,api,specs"
org.ops4j.pax.jdbc,pax-jdbc-pool-common,"sql,jdbc,pooling"
org.avaje.composite,logback,logging
com.thinkbiganalytics.kylo,kylo-security-auth-file,"security,authentication"
io.avaje,junit,"io,testing,junit"
io.syndesis.common,common-util,io
org.apache.rocketmq,rocketmq-remoting,"queue,remote,apache"
com.amazonaws,aws-java-sdk-codebuild,"aws,amazon,sdk"
com.alicp.jetcache,jetcache-anno-api,api
org.apache.flink,flink-external-resource-gpu,"resource,apache"
ddf.security.saml,saml-assertion-validator,"security,validation"
org.hw.qe,hwqe-http-client,"client,http"
org.nuxeo.ecm.platform,nuxeo-user-notification,"notification,platform"
org.netbeans.modules,org-netbeans-core,"module,ide,netbeans"
org.restcomm.media.core,media-core-scheduler,scheduling
com.englishtown.vertx,vertx-jersey,"vertx,webservice"
io.openlineage,openlineage-java,io
org.spark-project.spark,unused,spark
org.apereo.cas,cas-server-support-radius-core,"support,server"
org.openhab.binding,org.openhab.binding.milight,"plugin,binding,eclipse"
